    0.14076E+04    0.10392E-06
    0.14361E+04    0.97577E-07
    0.14651E+04    0.91593E-07
    0.14947E+04    0.85958E-07
    0.15249E+04    0.80656E-07
    0.15557E+04    0.75673E-07
    0.15871E+04    0.70993E-07
    0.16192E+04    0.66601E-07
    0.16519E+04    0.62483E-07
    0.16852E+04    0.58624E-07
    0.17193E+04    0.55011E-07
    0.17540E+04    0.51630E-07
    0.17894E+04    0.48467E-07
    0.18256E+04    0.45511E-07
    0.18625E+04    0.42748E-07
    0.19001E+04    0.40169E-07
    0.19385E+04    0.37761E-07
    0.19776E+04    0.35514E-07
    0.20176E+04    0.33417E-07
    0.20583E+04    0.31458E-07
    0.20999E+04    0.29626E-07
    0.21424E+04    0.27911E-07
    0.21856E+04    0.26305E-07
    0.22298E+04    0.24798E-07
    0.22748E+04    0.23383E-07
    0.23208E+04    0.22054E-07
    0.23677E+04    0.20805E-07
    0.24155E+04    0.19629E-07
    0.24643E+04    0.18521E-07
    0.25141E+04    0.17477E-07
    0.25649E+04    0.16492E-07
    0.26167E+04    0.15562E-07
    0.26695E+04    0.14684E-07
    0.27235E+04    0.13854E-07
    0.27785E+04    0.13069E-07
    0.28346E+04    0.12327E-07
    0.28919E+04    0.11625E-07
    0.29503E+04    0.10962E-07
    0.30099E+04    0.10336E-07
    0.30707E+04    0.97450E-08
    0.31327E+04    0.91870E-08
    0.31960E+04    0.86605E-08
    0.32606E+04    0.81638E-08
    0.33264E+04    0.76954E-08
    0.33936E+04    0.72537E-08
    0.34622E+04    0.68375E-08
    0.35321E+04    0.64452E-08
    0.36035E+04    0.60756E-08
    0.36763E+04    0.57275E-08
    0.37506E+04    0.53997E-08
    0.38263E+04    0.50910E-08
    0.39036E+04    0.48003E-08
    0.39825E+04    0.45267E-08
    0.40629E+04    0.42690E-08
    0.41450E+04    0.40263E-08
    0.42287E+04    0.37977E-08
    0.43142E+04    0.35823E-08
    0.44013E+04    0.33793E-08
    0.44902E+04    0.31881E-08
    0.45809E+04    0.30079E-08
    0.46735E+04    0.28380E-08
    0.47679E+04    0.26778E-08
    0.48642E+04    0.25268E-08
    0.49625E+04    0.23845E-08
    0.50627E+04    0.22502E-08
    0.51650E+04    0.21236E-08
    0.52693E+04    0.20042E-08
    0.53758E+04    0.18915E-08
    0.54844E+04    0.17852E-08
    0.55952E+04    0.16850E-08
    0.57082E+04    0.15904E-08
    0.58235E+04    0.15011E-08
    0.59412E+04    0.14169E-08
    0.60612E+04    0.13374E-08
    0.61836E+04    0.12624E-08
    0.63085E+04    0.11917E-08
    0.64360E+04    0.11249E-08
    0.65660E+04    0.10619E-08
    0.66986E+04    0.10024E-08
    0.68340E+04    0.94625E-09
    0.69720E+04    0.89327E-09
    0.71129E+04    0.84326E-09
    0.72566E+04    0.79605E-09
    0.74031E+04    0.75149E-09
    0.75527E+04    0.70943E-09
    0.77053E+04    0.66972E-09
    0.78609E+04    0.63224E-09
    0.80197E+04    0.59686E-09
    0.81817E+04    0.56346E-09
    0.83470E+04    0.53193E-09
    0.85156E+04    0.50216E-09
    0.86877E+04    0.47406E-09
    0.88632E+04    0.44754E-09
    0.90422E+04    0.42250E-09
    0.92249E+04    0.39886E-09
    0.94112E+04    0.37654E-09
    0.96013E+04    0.35547E-09
    0.97953E+04    0.33559E-09
    0.99932E+04    0.31681E-09
    0.10195E+05    0.29909E-09
    0.10401E+05    0.28235E-09
